model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
51_ground_truth.txt,0.9421795010566711,0.7260897505283356,0.9354838709677418,0.96875
66_ground_truth.txt,0.9328163862228394,0.7459536476568742,0.8314783480045758,0.7992196969696971
56_ground_truth.txt,0.9485203385353088,0.7242601692676545,0.9170124930510017,0.8774800211620113
17_ground_truth.txt,0.9228665411472321,0.7754989271392725,0.8664266823391126,0.8832589285714286
65_ground_truth.txt,0.9412544548511506,0.7125211668195147,0.8505772423420532,0.8206835456210456
61_ground_truth.txt,0.9682173669338227,0.7528586834669113,0.8967093979832024,0.8563228911973135
43_ground_truth.txt,0.9457081377506256,0.8178757138969578,0.8282448788478115,0.8316868097740073
19_ground_truth.txt,0.9357816398143768,0.6877592409598201,0.9150392662162468,0.8878556614868272
79_ground_truth.txt,0.9310231566429138,0.7773988332234177,0.909611768408003,0.8858622338415817
41_ground_truth.txt,0.8607947766780853,0.8076701156117698,0.9274321780230098,0.9316495102095776
8_ground_truth.txt,0.9394776940345764,0.8233194330978743,0.885743717834462,0.9051378660740361
80_ground_truth.txt,0.89165980219841,0.7574965677658716,0.989486099410278,0.9800000000000002
25_ground_truth.txt,0.9636564493179322,0.7381918610226025,0.8517452699995127,0.8215977726317799
58_ground_truth.txt,0.940359354019165,0.9353582484381541,0.9782980784756983,0.9931818181818179
26_ground_truth.txt,0.9133609473705292,0.7351725371773281,0.8011173010642054,0.8500014976693194
53_ground_truth.txt,0.9424879252910614,0.6979253791392538,0.791087975101205,0.80231217658784
69_ground_truth.txt,0.962264108657837,0.7731719094013821,0.9341752929107491,0.9517634983072544
72_ground_truth.txt,0.9268145859241486,0.7594678990226804,0.7910220640398286,0.822340759569378
75_ground_truth.txt,0.8300072550773621,0.6900036275386809,0.8636126273979396,0.872979797979798
50_ground_truth.txt,0.9352003693580627,0.8060320959050603,0.7816905256137358,0.7613180163245954
40_ground_truth.txt,0.9745810151100158,0.7967676317380145,0.8419253478107261,0.8339902425199167
71_ground_truth.txt,0.9562907934188842,0.8874860560501014,0.8661386739489785,0.8473043403964459
1_ground_truth.txt,0.9609781920909881,0.8954890960454941,0.943255056504432,0.9362987634970391
38_ground_truth.txt,0.9654530704021453,0.7230820130565505,0.848973632596113,0.832428706902391
90_ground_truth.txt,0.9427253603935242,0.6943172256513077,0.8223893809157319,0.7914511494252875
18_ground_truth.txt,0.8603758394718171,0.69172638127437,0.6172227647165122,0.5859625024098707
70_ground_truth.txt,0.9111652731895447,0.7203048588169947,0.8298838102952724,0.7793508392192604
47_ground_truth.txt,0.9045029640197754,0.7828833501417558,0.8825083892767964,0.8913653315985215
77_ground_truth.txt,0.9679065525531769,0.8705604191337313,0.9821428571428571,0.9916666666666666
29_ground_truth.txt,0.9433529496192932,0.7755226286558005,0.8330367895965975,0.7965976082614701
55_ground_truth.txt,0.8931437492370605,0.6974052079518634,0.8572687224669604,0.8359848484848484
49_ground_truth.txt,0.9418528318405152,0.8148991098929514,0.840805395156654,0.8036757635414477
13_ground_truth.txt,0.9087983131408691,0.6803496970430338,0.8055051761153553,0.7886165561122095
15_ground_truth.txt,0.9516114830970764,0.5964559246987212,0.8159703641391106,0.8075655613035728
34_ground_truth.txt,0.961093294620514,0.8513799806435903,0.8768962281671355,0.8623039098582577
24_ground_truth.txt,0.9525467216968536,0.731525886100952,0.9135492163872163,0.8769940476190478
33_ground_truth.txt,0.929464864730835,0.7244546545876397,0.8370679371086963,0.8488624338624339
21_ground_truth.txt,0.8773085594177246,0.6699042797088623,0.9613852813852815,0.953125
