model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
client_onboarding_process_for_a_marketing_agency_172.json,0.8465537905693055,0.7549435619513193,0.9832515891872078,0.9767778385146562
content_promotion_process_2.json,0.8733908474445343,0.8116954237222671,1.0,0.9999999999999998
process_for_optimizing_a_process_9.json,0.8673680067062378,0.8245930942622097,0.8845269605092441,0.8373465556158882
order_fulfillment_process_7.json,0.8563612639904022,0.7448472986618677,0.9915338513182462,0.9883213362864526
purchase_order_workflow_81.json,0.7977798700332641,0.8176399350166321,1.0,0.9999999999999998
churn_rate_prevention_process_27.json,0.7785671055316925,0.771101734584028,0.987416775492356,0.9818069584736252
startup_due_diligence_for_a_venture_capitalist_7.json,0.7395194411277771,0.6047597205638886,0.8718968699165085,0.8330872516721574
project_management_process_81.json,0.7726698577404022,0.7252238177590898,0.9547647734164716,0.9452958152958153
content_promotion_process_0.json,0.894959419965744,0.712400344903507,0.988090685605026,0.9857142857142855
final_grades_submission_process_0.json,0.9028479933738709,0.7336967239596628,0.974261256565715,0.9670432900432898
account_payable_process_122.json,0.8651760220527649,0.700345947534319,0.9763565473269769,0.9780920060331825
client_onboarding_process_for_a_marketing_agency_173.json,0.8102704346179962,0.7702145823883633,0.9843731173799568,0.9798348223880138
loan_application_process_79.json,0.8506574928760529,0.6953287464380263,0.9120253815592878,0.8928483755713709
content_promotion_process_129.json,0.8576683044433594,0.6885563744439018,1.0,0.9999999999999998
employee_onboarding_process_11.json,0.817937833070755,0.8303974879639491,0.9941178608848119,0.9932936507936507
process_for_optimizing_a_process_185.json,0.8772211134433746,0.7420196476307781,0.9982142857142857,0.9977272727272725
project_management_process_8.json,0.7837733626365662,0.6106366813182831,0.9576202184677867,0.9552170503320166
loan_application_process_48.json,0.8966373920440673,0.7205409182442558,0.9515301332635205,0.9154673448326699
loan_application_process_72.json,0.8535401165485382,0.7434367249409357,0.8996214941439338,0.8802203811632179
project_management_process_44.json,0.7859202444553375,0.6617101222276688,1.0,1.0
process_for_optimizing_a_process_92.json,0.8788878083229065,0.774671176888726,0.9921667391367237,0.9892234011929839
content_promotion_process_199.json,0.8764313340187073,0.752501381295068,0.9179194533589756,0.9023949627608164
project_management_process_2.json,0.7752737164497375,0.720970191558202,0.9957314443255004,0.9957339438676824
startup_due_diligence_for_a_venture_capitalist_186.json,0.723846036195755,0.5819230180978775,0.9372256298872663,0.8713043478260868
startup_due_diligence_for_a_venture_capitalist_45.json,0.7445137143135071,0.6347568571567536,0.986663700590108,0.9859961685823754
employee_onboarding_process_19.json,0.7764414250850677,0.7007207125425339,0.9378218130753627,0.9122405372405371
content_promotion_process_109.json,0.882856035232544,0.6747613509496053,0.9033645461483621,0.8740164087532507
final_grades_submission_process_68.json,0.8859318137168884,0.584632573525111,0.9977971646673935,0.9961904761904761
content_promotion_process_96.json,0.8670191705226898,0.7727952995470592,0.9954218294197499,0.9938888888888888
purchase_order_workflow_169.json,0.8359494090080262,0.7992247045040131,0.98692772889989,0.9820870774497218
account_payable_process_45.json,0.8479164242744446,0.6239582121372222,0.9731274275073158,0.9750555555555556
final_grades_submission_process_6.json,0.9028885185718536,0.7371585450002124,1.0,1.0
budget_preparation_process_33.json,0.8386619448661804,0.8166036997058177,0.982447509464633,0.9768548094373865
process_for_optimizing_a_process_37.json,0.8604335904121398,0.8483986133878882,0.9980650140539794,0.998693134822167
budget_preparation_process_16.json,0.830432802438736,0.7147618557648225,0.8795178578406553,0.8416447225750442
process_for_optimizing_a_process_99.json,0.8717717409133912,0.8108858704566956,0.9948760468330999,0.9942007797270953
customer_support_process_for_the_ticket_management_25.json,0.8125322997570038,0.796266149878502,0.9941176470588236,0.9950396825396824
process_for_optimizing_a_process_27.json,0.8482494175434112,0.7150337996807966,0.9734508603181349,0.9689089620658295
accounts_receivable_process_41.json,0.8453541040420532,0.7226770520210268,1.0,0.9999999999999998
budget_preparation_process_19.json,0.815119057893753,0.6853373067246543,0.9769894101974378,0.9601942355889724
purchase_order_workflow_190.json,0.8164545893669128,0.8082272946834564,0.913953488372093,0.8482843137254902
budget_preparation_process_73.json,0.7958129942417145,0.8423509415653017,1.0,0.9999999999999998
startup_due_diligence_for_a_venture_capitalist_178.json,0.7240961730480194,0.6616692986452217,0.9923301019909422,0.9917367481422126
purchase_order_workflow_4.json,0.8202504634857177,0.7458395174571448,0.9916270119888175,0.9885714285714284
account_payable_process_179.json,0.8805354177951813,0.7736010422309241,0.9624871354203064,0.9498927368927369
churn_rate_prevention_process_14.json,0.7692934036254883,0.7013133684794108,0.9341307393575573,0.8634299516908213
final_grades_submission_process_63.json,0.9025618612766266,0.7450309306383133,0.9765187900142965,0.9684006211180124
final_grades_submission_process_1.json,0.9254766166210174,0.7984525940247944,0.9941178608848119,0.9932936507936507
purchase_order_workflow_16.json,0.816338187456131,0.6956690937280655,0.9528245385858195,0.9469571293835998
employee_onboarding_process_43.json,0.8076485157012939,0.7596575911839804,0.9896482894610653,0.9874672316592583
churn_rate_prevention_process_102.json,0.7763522088527679,0.5923427710930507,0.9010526357331111,0.8350087619383244
order_fulfillment_process_40.json,0.8456038713455201,0.7523473902182145,0.9864083944831249,0.9819113475177303
process_for_optimizing_a_process_0.json,0.870754998922348,0.744468408552083,0.9661864591925345,0.95752002002002
budget_preparation_process_10.json,0.850557678937912,0.7570970212871379,0.9743636951133524,0.9683754403740445
accounts_receivable_process_43.json,0.8172733306884765,0.694350951058524,0.99,0.9949999999999999
