model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
G_g03.txt,0.7692278623580933,0.6219620667895661,0.7441447399536625,0.6874000556350817
E_j05.txt,0.7106608510017395,0.3981875683580126,0.25473552670005983,0.22377995301858578
R_g01.txt,0.7003168284893035,0.5640473031335407,0.362861838067881,0.357494026145924
E_j02.txt,0.7206793308258057,0.4558952209684584,0.34607231339120315,0.33285276848417744
V_g01.txt,0.8205891907215118,0.575294595360756,0.5876050928255308,0.5802388863910306
X_g03.txt,0.7509009361267089,0.6355903282032146,0.6674890995520331,0.6801497200858337
M_g01.txt,0.7724839270114898,0.5890662470653226,0.6359274258928976,0.6036503211911723
V_k09.txt,0.8562646269798279,0.7786373639949645,0.768562538750413,0.7391865349975959
R_j02.txt,0.6943923890590668,0.5369580992914381,0.4363937046875316,0.4465681858052547
M_j03.txt,0.784488570690155,0.5257774188782111,0.5293509521948313,0.507985294007113
E_j04.txt,0.6487585127353668,0.5060711755596026,0.5767691618743239,0.5355355904732787
G_g01.txt,0.774044007062912,0.5943480108574635,0.7164063048610945,0.7112579547940324
M_j02.txt,0.8084222972393036,0.5979611486196519,0.5107867956001637,0.44544093299885634
M_k05.txt,0.8329177081584931,0.6735151311355236,0.4744115630663874,0.39089583162882463
G_j01.txt,0.7829425454139709,0.5150318787675915,0.41607494907152986,0.38416258866195224
M_g02.txt,0.7681714057922363,0.5078289041393196,0.7221364610757095,0.6841263632053105
R_j01.txt,0.7806330442428588,0.6153165221214294,0.5064297857234227,0.5036662318802196
R_j03.txt,0.8308665335178376,0.6716832667589188,0.6410865454408187,0.5943263998800876
X_g01.txt,0.778036379814148,0.678499541888426,0.717476979642678,0.6658483001260704
V_k08.txt,0.7918620407581329,0.6537102148687872,0.7379373858066698,0.6627348435121968
R_j04.txt,0.7946106970310212,0.5823053485155106,0.46391786150001135,0.42155673793957
E_j03.txt,0.7918724536895752,0.5328269533390946,0.3642176354888283,0.3437931889244844
E_j01.txt,0.7650181412696838,0.6066053909811623,0.5374133111446071,0.5266491887745288
M_j01.txt,0.7870331585407258,0.6652319472357309,0.6105709937350878,0.5268201729230481
