model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
9_3.json,0.9314347028732299,0.7542887800080436,0.9217399107407998,0.9318636663760502
10_7.json,0.9443909764289856,0.6293383453573498,0.7494341121814071,0.8072168294377249
10_5.json,0.9558328568935395,0.8512497617801031,0.7657337480378299,0.8176613483695526
10_13.json,0.8814627766609192,0.7907313883304596,0.8740862884797661,0.8573984348984347
10_11.json,0.9053904771804809,0.6509095243045261,0.7615895495479184,0.7868287743799633
9_4.json,0.930885273218155,0.784311684228125,0.9916543166505732,0.9930786386255492
3_1.json,0.9705917000770569,0.8210101357528142,0.8137661310247319,0.6985040650248984
2_1.json,0.8979290723800659,0.5177145361900329,0.8652721698471648,0.7758381667113967
3_3.json,0.9010574460029602,0.7805287230014801,0.9320424418420881,0.9009861379562467
6_2.json,0.9106130063533783,0.7953065031766892,0.8947391834941835,0.8756190623102388
5_4.json,0.8797796130180359,0.5930148065090179,0.8503836746741158,0.8501504390302917
3_6.json,0.9187647521495819,0.6531323760747909,0.8771068167604759,0.8459077400703348
10_1.json,0.869798731803894,0.694899365901947,0.9544632210992505,0.965251225490196
3_2.json,0.9057729065418243,0.9228864532709122,0.9712438496433867,0.959565527065527
1_1.json,0.8634352147579193,0.665050940712293,0.8363682135315973,0.8264276904898413
5_2.json,0.9144576013088226,0.6905621339877446,0.8428254791701972,0.8841444174777227
6_4.json,0.8514760613441468,0.629309459243502,0.8443816114514225,0.857001194954975
10_12.json,0.862425583600998,0.7337127918004991,0.8624683134630035,0.9027367549890769
3_7.json,0.8955821096897125,0.7677910548448563,0.9499414800932187,0.975107735401853
9_1.json,0.8800616919994354,0.6368723378412094,0.7536838419630956,0.8361189588723429
10_6.json,0.9013213753700257,0.8056606876850129,0.9346691501364527,0.9381896300186743
10_10.json,0.9162021934986114,0.6581010967493057,0.8157381021716412,0.812594474264265
1_3.json,0.8408452272415161,0.520422613620758,0.9549615572189769,0.9431229825937821
10_14.json,0.8970779240131378,0.5378246762922831,0.8034083668983998,0.8212186345871633
8_3.json,0.8715345680713653,0.5524339507023494,0.7794050240541266,0.8125557520847377
6_3.json,0.8788723945617676,0.6561028639475505,0.8779418807076287,0.890219911036106
8_2.json,0.8627568483352661,0.5885212813104902,0.8557409495069713,0.8469613222765142
6_1.json,0.8507965736918979,0.5891409769044285,0.8857671324125703,0.8881549190403253
2_2.json,0.9073022127151489,0.5627420154484835,0.7446086485007484,0.6964276970697456
7_1.json,0.8606763064861298,0.6258738675287792,0.9248444321707534,0.9306594438170525
9_5.json,0.906453663110733,0.7061038156823507,0.7147099560124067,0.7953882906068619
3_8.json,0.9216604471206665,0.8068619695920795,0.9420570180754154,0.9353242151239571
1_4.json,0.8724449574947357,0.595313387838277,0.8961943114304766,0.8417040956561634
1_2.json,0.8710445702075958,0.7376056184371313,0.8647710351207862,0.8442099588229619
10_8.json,0.9482445776462555,0.7169794316802707,0.7825539761487755,0.8377275807705417
9_2.json,0.8883075952529907,0.6884990357217335,0.8343987389989864,0.8392801102882361
