model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
logistics_signavio_2.txt,0.8223782420158386,0.6299391210079193,1.0,0.9999999999999998
manufacturing_aris_3.txt,0.7169904232025146,0.5284952116012576,0.9252062610991837,0.863582198915903
logistics_cimino_3.txt,0.7827889502048493,0.562447106681372,0.9444444444444444,0.9166666666666666
tourism_fouad_3.txt,0.7608970701694489,0.5392720644964891,0.8962407941391181,0.8665546218487392
tourism_web_5.txt,0.7741952836513519,0.5763833561113904,0.9487179487179487,0.9166666666666666
gdpr_2_consent_to_use_the_data.txt,0.8279611587524414,0.5499805793762207,0.8674698795180722,0.8595916429249761
healthcare_klessascheck_1.txt,0.7492897033691406,0.4675019945417132,0.9111111111111112,0.9166666666666666
gdpr_7_right_to_be_forgotten.txt,0.8249823987483978,0.7347134215964211,1.0,0.9999999999999998
logistics_klessascheck_5.txt,0.7653739988803864,0.5032752347343108,0.9333333333333333,0.9166666666666666
gdpr_4_right_of_portability.txt,0.780300909280777,0.5951504546403885,1.0,0.9999999999999998
gdpr_5_right_to_withdraw.txt,0.8404178619384766,0.6402089309692383,0.9191920339239739,0.9458333333333331
healthcare_bpmai_2.txt,0.7847213745117188,0.46215235392252607,0.7868041080429133,0.8099185233453954
tourism_corradini_2.txt,0.7194000124931336,0.5216047681513288,0.8964168062189124,0.8732004429678847
manufacturing_bpmai_1.txt,0.7596319377422333,0.8077452618004095,1.0,1.0
healthcare_redeker_5.txt,0.7201764285564423,0.49342154761155455,0.955056179775281,0.9166666666666666
manufacturing_tomaskova_4.txt,0.8158553540706635,0.6212610103686652,0.9416058394160582,0.9166666666666666
logistics_bpmai_1.txt,0.8079247236251831,0.5421976559302386,0.9153188862649294,0.8927432216905904
tourism_bpmai_1.txt,0.7748789072036744,0.5094394536018372,0.8656591108407483,0.8767951625094483
logistics_ferreira_4.txt,0.8139541029930115,0.5384056229250771,0.909090909090909,0.9166666666666666
manufacturing_lodhi_5.txt,0.7424658358097076,0.5740106956826316,0.9559405006199582,0.9375078722447144
healthcare_bpmai_3.txt,0.7887286424636841,0.5590702035847832,1.0,0.9999999999999998
healthcare_pufahl_4.txt,0.7312050223350525,0.544173939738955,1.0,0.9999999999999998
gdpr_1_data_breach.txt,0.8025579750537872,0.5412789875268936,0.8365206680742832,0.834782608695652
manufacturing_bpmai_2.txt,0.7166152358055115,0.5833076179027558,0.9557077625570777,0.9166666666666666
tourism_milanovic_4.txt,0.8044584393501282,0.6158655833114277,1.0,0.9999999999999998
