model_name,t2t_eval_1,t2t_eval_2,m2m_eval_1,m2m_eval_2
9_2.txt,0.864002239704132,0.7320011198520661,0.6791382851636761,0.6396410533910534
1_1.txt,0.8705270946025848,0.6711792982170434,0.7874249183563343,0.7932863276915174
1_3.txt,0.8516639292240142,0.5835242723043149,0.8409759744561935,0.7948104939484808
3_8.txt,0.9293315827846527,0.8264713469478819,0.9255886810639643,0.9050042205353664
5_2.txt,0.9437331259250641,0.6938903724863417,0.8324482453012487,0.8454145492188971
8_2.txt,0.8420621454715729,0.615132804337518,0.832653954386313,0.8449148745519712
10_13.txt,0.8646204888820648,0.6717943714251594,0.5677533529176547,0.48355329855329854
10_11.txt,0.8371010005474091,0.677944439667644,0.8010442876872432,0.8354823143526919
10_6.txt,0.8621408700942993,0.5827371017138162,0.9237984416336102,0.8986607142857144
6_1.txt,0.9000937461853027,0.728994241513704,0.8594548907565966,0.8570696066735938
8_3.txt,0.8146768152713776,0.5248131551104362,0.8310251331406479,0.8178225216812173
10_1.txt,0.8520003259181976,0.6438573058162416,0.9305686577403472,0.9129464285714286
9_5.txt,0.907644784450531,0.6532134178662912,0.6862000795799439,0.6964246385191316
1_2.txt,0.8006942570209503,0.5998406905040371,0.7731530967452833,0.7478152184769831
9_3.txt,0.9489260911941528,0.7244630455970765,0.8437679146425164,0.8631373163300408
10_14.txt,0.8905387401580811,0.664087912647583,0.7220912861029847,0.7535778635778636
3_3.txt,0.8734535098075866,0.6504172310942695,0.8311667739283488,0.8694072301967039
10_12.txt,0.9210030734539032,0.811930108155523,0.9358901645620158,0.9362522281639928
10_7.txt,0.9291597902774811,0.6395798951387406,0.8392294963407062,0.7503670634920635
10_5.txt,0.8965138375759125,0.7465902521212896,0.7222043977373976,0.7916538447362751
3_2.txt,0.9131865739822388,0.7834186838165162,0.945873910488683,0.9380626780626781
10_8.txt,0.8830568611621856,0.5887506528033151,0.7669898986616933,0.6609163943355119
2_1.txt,0.9265298902988434,0.6395149451494216,0.8892255846234567,0.662150260372918
9_4.txt,0.9190359473228454,0.7273841352775843,0.9156744383441013,0.9240101351314166
10_10.txt,0.8313277363777161,0.6256638681888582,0.7707128661328972,0.7496417133002498
3_7.txt,0.8616566479206085,0.7879711811031616,0.8889695432068316,0.9282051282051282
7_1.txt,0.8758793473243713,0.6629396736621856,0.8654675064324591,0.8401486448334274
6_4.txt,0.8475695013999939,0.7095112913162434,0.872889171170937,0.8455081678906906
3_1.txt,0.9665209472179412,0.816296187894685,0.8615180443935188,0.7419168391994477
6_3.txt,0.8729315936565399,0.7258597362222095,0.8805555555555555,0.9309829059829058
1_4.txt,0.8617618083953857,0.597827499269288,0.7508317247467737,0.6754344719050601
3_6.txt,0.9117999613285065,0.8142333139975866,0.924697913016917,0.9131313131313131
9_1.txt,0.8965140402317047,0.6606474938492053,0.7271763887372301,0.7965848278868084
5_4.txt,0.841818380355835,0.6552841901779175,0.7203852473912108,0.7487012987012988
2_2.txt,0.9263098001480102,0.6449730818921869,0.7705711206326598,0.720313389093054
6_2.txt,0.9295323669910431,0.7852423739717121,0.8811534112838644,0.8675364219114217
