report,llm,example,direction,data_metric,stat,median,min,max
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_1,CV_pct,3.9858685530576987,0.580701294326035,9.935631848562844
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_1,MedianCV_pct,2.5007315153227965,0.0,8.875861994260191
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_1,CI_width,0.04752070410719503,0.007554893018037356,0.11681612556215226
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_1,mean_median_diff_pct,0.6965187149616439,0.03252093323093574,4.273408093589852
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_2,n,10.0,10.0,10.0
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_2,range,0.10901415542338366,0.027632933515286506,0.23189909438351608
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_2,mean,0.8503468740268613,0.716473842920017,0.953597972972973
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_2,median,0.8494281812878458,0.7201978055885476,0.95625
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_2,SD,0.034549421499263024,0.009176078230175612,0.06674935381392105
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_2,CV_pct,4.1503104355066105,1.058179008998283,8.58579729991832
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_2,MedianCV_pct,2.472956667905294,0.0,6.651410072962205
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_2,CI_width,0.049430334533578306,0.01312834186336631,0.09549922243973552
report_anthropic_realset_m2m,anthropic,realset,m2m,model_eval_2,mean_median_diff_pct,0.8549622076023441,0.00807928577557547,3.021747134114173
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_1,n,10.0,10.0,10.0
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_1,range,0.04032369703054428,0.014351963996887207,0.09693318605422974
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_1,mean,0.7264098604520162,0.5597979426383972,0.867020708322525
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_1,median,0.7264018046359221,0.5589093565940857,0.8703200221061707
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_1,SD,0.012821240172952013,0.004091364719736556,0.03242606591740994
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_1,CV_pct,1.783911176472362,0.5265746705772121,4.267794943568864
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_1,MedianCV_pct,1.1471432633115,0.28621601551771636,3.312468160605227
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_1,CI_width,0.018343525401659472,0.005853572014216546,0.04639242037495839
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_1,mean_median_diff_pct,0.26528864370685956,0.01035566778900418,0.740469048475887
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_2,n,10.0,10.0,10.0
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_2,range,0.07651582822118536,0.015470313174383965,0.1476853300224651
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_2,mean,0.48265558121236957,0.3420123527337765,0.6226587058096141
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_2,median,0.48072771468353465,0.33999645709991455,0.6208478647928972
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_2,SD,0.025117104446851987,0.005083537155148188,0.042652204817028805
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_2,CV_pct,5.218934792352276,1.316625304289279,11.722656473631018
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_2,MedianCV_pct,3.4803151786837083,0.666673505056151,7.924882726369363
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_2,CI_width,0.035935388248084114,0.007273086821387498,0.061023098541473586
report_anthropic_realset_m2m,anthropic,realset,m2m,text_eval_2,mean_median_diff_pct,1.0492226723657625,0.07894085428790945,3.7106752890306445
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_1,n,10.0,10.0,10.0
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_1,range,0.09158681370228826,0.015870323536396835,0.20415886576966114
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_1,mean,0.6080131737800697,0.37707254985565053,0.873668716044755
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_1,median,0.6083381178862927,0.36683330938557385,0.8705149881443716
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_1,SD,0.029319442143319375,0.007634804202862142,0.0652752046030851
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_1,CV_pct,5.382056296255057,1.026573948437435,14.821194099286833
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_1,MedianCV_pct,2.4496013015880616,0.0,7.101385150201383
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_1,CI_width,0.04194773083286174,0.010923219824502617,0.09339013680293007
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_1,mean_median_diff_pct,1.5374210010603406,0.06613721080313695,8.903965125082959
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_2,n,10.0,10.0,10.0
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_2,range,0.09802852397513738,0.014927255907829284,0.18486783250849742
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_2,mean,0.5804620256446494,0.3506110062640966,0.8122876330019189
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_2,median,0.5812093275159517,0.35647060230138516,0.811941391941392
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_2,SD,0.030842245365644963,0.006838033902184891,0.05933421234153833
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_2,CV_pct,6.055286046860471,0.9602101425955831,14.669226461209625
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_2,MedianCV_pct,3.7521684066954872,0.0,12.216522778392244
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_2,CI_width,0.0441264264359117,0.009783269550379003,0.08489027711769859
report_anthropic_realset_t2t,anthropic,realset,t2t,model_eval_2,mean_median_diff_pct,1.423393534978713,0.0426436026002999,5.0895775517721376
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_1,n,10.0,10.0,10.0
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_1,range,0.06696287542581558,0.01784813404083252,0.1968146562576294
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_1,mean,0.764899142831564,0.6492428421974182,0.8713190138339997
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_1,median,0.764488261193037,0.6455955803394318,0.869686633348465
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_1,SD,0.02144615490528794,0.005705437403951446,0.0559111423068902
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_1,CV_pct,2.8669622770788816,0.6955414874417277,7.783948621468795
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_1,MedianCV_pct,1.6863040003903629,0.27313462263373606,4.277041072599204
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_1,CI_width,0.030683310036028755,0.008162848096999964,0.0799928435398849
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_1,mean_median_diff_pct,0.5395803133302256,0.027030460772041975,1.6999725806769344
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_2,n,10.0,10.0,10.0
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_2,range,0.13053181152433405,0.061662839344370446,0.22584945559501646
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_2,mean,0.5755924768738754,0.4586622816496915,0.7297520121240314
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_2,median,0.5712439392785015,0.4473182268731006,0.7203070702461096
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_2,SD,0.040369964606384035,0.0168263969344189,0.0757876611639597
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_2,CV_pct,7.043932030342913,3.5703929466629654,14.995391168406428
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_2,MedianCV_pct,4.122984559205426,1.3060694748800716,13.580911157169517
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_2,CI_width,0.05775786594993626,0.024073758499280395,0.10843045360200665
report_anthropic_realset_t2t,anthropic,realset,t2t,text_eval_2,mean_median_diff_pct,1.1434255295726736,0.12612807120909636,3.315310328403134
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_1,n,10.0,10.0,10.0
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_1,range,0.06922399161859748,0.0,0.27501294948181276
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_1,mean,0.9084976526851101,0.5985936345684038,1.0
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_1,median,0.9101451569313912,0.586768214283168,1.0
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_1,SD,0.02345027111108754,0.0,0.09122916655506655
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_1,CV_pct,2.707574337815313,0.0,11.904281688625316
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_1,MedianCV_pct,1.4671060940855618,0.0,9.705513778413085
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_1,CI_width,0.03355062677240168,0.0,0.13052282864222975
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_1,mean_median_diff_pct,0.5761199231546136,0.0,2.807404997599626
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_2,n,10.0,10.0,10.0
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_2,range,0.07373060641798775,0.0,0.29733924611973384
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_2,mean,0.9037304398211512,0.5427510059906346,1.0
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_2,median,0.9051229559659784,0.5379788787776654,1.0
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_2,SD,0.024710915602910395,0.0,0.08724417810086858
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_2,CV_pct,2.8583664821718995,0.0,9.580002175641457
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_2,MedianCV_pct,1.542652618563611,0.0,6.357209135625756
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_2,CI_width,0.035354248258800416,0.0,0.12482145062038197
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,model_eval_2,mean_median_diff_pct,0.6326195201967769,0.0,3.1571727642738656
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_1,n,10.0,10.0,10.0
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_1,range,0.039344666582165344,0.005379855632781982,0.11178195476531982
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_1,mean,0.9311867423129805,0.8113835155963898,0.9732216179370881
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_1,median,0.9319915175437927,0.8089714348316193,0.9764744937419891
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_1,SD,0.012423353037239317,0.001928365605944163,0.03387069016941341
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_1,CV_pct,1.3448011714388128,0.19980194026760276,3.757647408749911
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_1,MedianCV_pct,0.7369046282418645,0.12943772468250106,2.9586676361630793
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_1,CI_width,0.017774262781001554,0.002758939306896968,0.048459264245365175
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_1,mean_median_diff_pct,0.2815493747760535,0.009807589979098785,1.4002682188240945
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_2,n,10.0,10.0,10.0
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_2,range,0.12333906280331193,0.01025378704071045,0.290539698941367
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_2,mean,0.7493309355500145,0.5024189700365734,0.9847089767456054
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_2,median,0.7488483523346795,0.49932736929725197,0.9860000610351562
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_2,SD,0.04031095526321554,0.003232185330511242,0.09859007233520636
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_2,CV_pct,5.47451214545835,0.32823762216461044,12.210859782078376
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_2,MedianCV_pct,2.7998135736839425,0.06379993732445043,9.265124139214835
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_2,CI_width,0.05767344046763151,0.004624332195116487,0.14105417821027455
report_anthropic_sapsam_m2m,anthropic,sapsam,m2m,text_eval_2,mean_median_diff_pct,1.2586476048814785,0.008038031346081801,5.712997189492635
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_1,n,10.0,10.0,10.0
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_1,range,0.03444062696029059,0.0,0.1785714285714286
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_1,mean,0.8546831428786605,0.617222764716512,1.0
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_1,median,0.8552384016259847,0.6162273657503431,1.0
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_1,SD,0.011862947451956546,0.0,0.05646924393157821
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_1,CV_pct,1.4356602794114108,0.0,6.456969202748033
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_1,MedianCV_pct,0.501030151313979,0.0,3.1006843153945094
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_1,CI_width,0.016972482769848425,0.0,0.08079132724279314
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_1,mean_median_diff_pct,0.43385580024832,0.0,2.180951130105168
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_2,n,10.0,10.0,10.0
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_2,range,0.04202195104680979,0.0,0.1477275972403409
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_2,mean,0.8463611918446702,0.5859625024098708,1.0
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_2,median,0.8470774109657535,0.5844274146905726,1.0
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_2,SD,0.015017408485753348,0.0,0.06029670763823409
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_2,CV_pct,1.8400125820625974,0.0,7.502616151136979
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_2,MedianCV_pct,0.580930155698339,0.0,4.062927563786078
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_2,CI_width,0.02148561374013224,0.0,0.08626733243260976
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,model_eval_2,mean_median_diff_pct,0.6933379922335982,0.0,3.668363715787522
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_1,n,10.0,10.0,10.0
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_1,range,0.03530640705772068,0.0021806955337524414,0.13474690914154053
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_1,mean,0.9334388536819513,0.8147041022777557,0.9776388585567475
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_1,median,0.9347282043401746,0.8123279213905334,0.9788694381713867
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_1,SD,0.011717688616168578,0.0010135209982098884,0.04484793464771179
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_1,CV_pct,1.2680939691264024,0.10509421178205934,5.504812670308841
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_1,MedianCV_pct,0.6698569622566832,0.0,4.0731766965662874
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_1,CI_width,0.016764658947180076,0.0014500584908314629,0.06416455953752331
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_1,mean_median_diff_pct,0.3119408272926517,0.008350916573433677,1.528987575720225
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_2,n,10.0,10.0,10.0
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_2,range,0.12423019408385076,0.009332106008634433,0.30755022276531563
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_2,mean,0.7707567948098465,0.5482106369974638,0.9353582484381541
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_2,median,0.7706118331918238,0.5421837737162909,0.9761432856321335
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_2,SD,0.04149215347890053,0.00326047318930673,0.1075455510426597
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_2,CV_pct,5.446297972956404,0.3613733484519222,13.728746840656914
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_2,MedianCV_pct,2.8598231326919574,0.0,10.682355095992273
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_2,CI_width,0.059363397069452456,0.004664804025405589,0.15386690528957447
report_anthropic_sapsam_t2t,anthropic,sapsam,t2t,text_eval_2,mean_median_diff_pct,1.3313735532327828,0.0055332387358254746,4.512844041658378
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_1,n,9.958333333333334,9.0,10.0
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_1,range,0.10423284250233329,0.02316272647999218,0.2416219971302349
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_1,mean,0.8691972676102276,0.7652783896637605,0.9584197273174502
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_1,median,0.8720574760596432,0.7726186660203253,0.9624999999999999
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_1,SD,0.034796878101538274,0.0108268379710331,0.07054618067693316
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_1,CV_pct,4.033483222947998,1.222945779634729,8.240527755374186
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_1,MedianCV_pct,1.721537481470347,0.0,5.6802612692947
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_1,CI_width,0.04983247336773117,0.01600777020313182,0.1009313950741968
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_1,mean_median_diff_pct,1.204743911687258,0.011269658332664745,4.994336283922448
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_2,n,9.958333333333334,9.0,10.0
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_2,range,0.09772444406992879,0.03125,0.20357142857142851
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_2,mean,0.862876228669009,0.7599940582293523,0.9834088832665682
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_2,median,0.8668492173663257,0.7630080567580568,0.986111111111111
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_2,SD,0.031616023645845814,0.011164050271203348,0.07544751684484145
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_2,CV_pct,3.7138109253764564,1.1352399252404515,8.565653010027667
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_2,MedianCV_pct,1.6235081508357965,0.0,6.118868600071607
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_2,CI_width,0.04529351188846709,0.015972560920217926,0.1079438044265908
report_gemini_domain_m2m,gemini,domain,m2m,model_eval_2,mean_median_diff_pct,0.9732918185107634,0.017192794720887344,4.598608817683317
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_1,n,9.958333333333334,9.0,10.0
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_1,range,0.039901706079641976,0.016621291637420654,0.0661931037902832
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_1,mean,0.7683661310485116,0.6878978278901842,0.8454218864440918
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_1,median,0.7683166960875193,0.6855219602584839,0.8472928404808044
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_1,SD,0.012592956269316615,0.004740574356277965,0.021622038617228154
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_1,CV_pct,1.6517182716034888,0.5830603390299749,3.0733950759862285
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_1,MedianCV_pct,1.019657992254444,0.22492649678254734,2.4549979325838702
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_1,CI_width,0.018074109127960297,0.006782405208061837,0.030934949291997027
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_1,mean_median_diff_pct,0.308708348542205,0.010248525581091924,0.8285859359382373
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_2,n,9.958333333333334,9.0,10.0
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_2,range,0.08690045076732626,0.008487284183502197,0.17434130112330115
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_2,mean,0.5391657806475636,0.44408995012442276,0.7454140835338169
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_2,median,0.5402104037990909,0.44601067403952277,0.7402880092461904
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_2,SD,0.02738329445675734,0.0033082320510620868,0.05460277335196284
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_2,CV_pct,5.083842128382709,0.5021908568718637,8.855339593816005
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_2,MedianCV_pct,3.0360276543466482,0.4780116707623661,7.99868695917898
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_2,CI_width,0.03926158746939709,0.0047331332885616195,0.07812094200495512
report_gemini_domain_m2m,gemini,domain,m2m,text_eval_2,mean_median_diff_pct,0.8823457887252033,0.011708136868318042,2.6605551766778275
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_1,n,9.791666666666666,5.0,10.0
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_1,range,0.0523456367228074,0.0,0.11538461538461542
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_1,mean,0.9542088130230422,0.8380595532553364,1.0
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_1,median,0.9558878542945058,0.8257501413082483,1.0
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_1,SD,0.018484162639929195,0.0,0.053391899648567887
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_1,CV_pct,1.9581082784904738,0.0,5.566291081399249
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_1,MedianCV_pct,0.5437048189206021,0.0,2.6353276353276374
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_1,CI_width,0.02757497956827884,0.0,0.07638852827299147
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_1,mean_median_diff_pct,0.7971372395285202,0.0,4.079936051159072
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_2,n,9.791666666666666,5.0,10.0
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_2,range,0.054782269436575735,0.0,0.13568376068376065
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_2,mean,0.940779955296331,0.849128787878788,1.0
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_2,median,0.9410864684451824,0.8593073593073592,1.0
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_2,SD,0.019369410565745357,0.0,0.04727121641373918
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_2,CV_pct,2.0945060999878877,0.0,5.011083012057158
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_2,MedianCV_pct,0.7028907920001671,0.0,3.600464576074332
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_2,CI_width,0.02812998063261342,0.0,0.06763158223040433
report_gemini_domain_t2t,gemini,domain,t2t,model_eval_2,mean_median_diff_pct,0.7461550009995795,0.0,3.3333333333333335
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_1,n,9.791666666666666,5.0,10.0
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_1,range,0.03638388713200887,0.011212348937988281,0.09708422422409058
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_1,mean,0.7845206732551256,0.7100837111473084,0.8327425420284271
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_1,median,0.7850104495882988,0.7116021811962128,0.8366447389125824
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_1,SD,0.011673057736844803,0.003788699703235895,0.029701442848836447
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_1,CV_pct,1.498627908778171,0.47586685479635804,3.976000659305765
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_1,MedianCV_pct,0.8881654571072607,0.12321518393489728,2.954988227148417
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_1,CI_width,0.017326295557596266,0.005420544994717558,0.042494264518416314
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_1,mean_median_diff_pct,0.30610034417866844,0.03185596532494683,1.215646691878646
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_2,n,9.791666666666666,5.0,10.0
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_2,range,0.07661602451056784,0.005606174468994141,0.16101861851555965
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_2,mean,0.5604422868099483,0.4658035655816396,0.7388990571101507
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_2,median,0.5593256325054244,0.4669223527113597,0.7384915550549825
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_2,SD,0.024356085632253926,0.0018943498516179474,0.043937774808491994
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_2,CV_pct,4.408435999409364,0.3029230745696584,7.709127292785518
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_2,MedianCV_pct,2.4869414850925136,0.16404437095111493,6.223630251848955
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_2,CI_width,0.03534547043585468,0.00271027249735889,0.0628623812844773
report_gemini_domain_t2t,gemini,domain,t2t,text_eval_2,mean_median_diff_pct,0.7407765458600567,0.02027623858515111,2.343828344863118
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_1,n,9.953333333333333,7.0,10.0
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_1,range,0.09175552794596792,0.0,0.6166666666666667
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_1,mean,0.9595570974531992,0.6736089707250493,1.0
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_1,median,0.9638054122260449,0.6578819996467055,1.0
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_1,SD,0.03299185416675974,0.0,0.18762822305018123
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_1,CV_pct,3.610650174689606,0.0,25.368912076179406
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_1,MedianCV_pct,1.357328608046684,0.0,16.4552638158969
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_1,CI_width,0.047393744202329495,0.0,0.2684422902279029
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_1,mean_median_diff_pct,1.3107871599256076,0.0,6.442822367040211
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_2,n,9.953333333333333,7.0,10.0
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_2,range,0.11057894673781243,0.0,0.5694444444444444
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_2,mean,0.9484938889734182,0.6831306206693204,1.0
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_2,median,0.952306671989998,0.6694444444444444,1.0
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_2,SD,0.04042661020102049,0.0,0.17346526407284338
report_gemini_mad_m2m,gemini,mad,m2m,model_eval_2,CV_pct,4.488006859578521,0.0,23.324314880242998
