description,metric,n,range,mean,median,SD,CV_pct,MedianCV_pct,CI_95_lower,CI_95_upper,CI_width,mean_median_diff_pct
G_g03.txt,model_eval_1,10,0.1618168134843765,0.7605053094825043,0.778931830617657,0.04696770948068192,6.175855565379512,0.3222865704021938,0.7269066341478746,0.794103984817134,0.06719735066925936,2.3656140898159688
E_j05.txt,model_eval_1,10,0.08583031631965832,0.39964897297233903,0.4064880202840194,0.024303481040287876,6.08120693005509,0.9255978286152586,0.38226330997104196,0.4170346359736361,0.03477132600259414,1.6824720460154874
R_g01.txt,model_eval_1,10,0.20415886576966114,0.4404179863363777,0.4044095050446789,0.0652752046030851,14.821194099286833,4.168669228443482,0.39372291793491265,0.4871130547378427,0.09339013680293007,8.903965125082959
E_j02.txt,model_eval_1,10,0.14451761880745295,0.37707254985565053,0.36683330938557385,0.04247354654299859,11.264025068719045,3.4463498762337985,0.34668880501505006,0.407456294696251,0.06076748968120094,2.7912515597961542
V_g01.txt,model_eval_1,10,0.07714375328148504,0.666950681168239,0.6564988349297748,0.027735144477773803,4.158500060183249,1.1331620416200483,0.6471101540279693,0.6867912083085086,0.03968105428053925,1.5920586118910944
X_g03.txt,model_eval_1,10,0.03461449153678586,0.6933502103606578,0.7018548081474962,0.012121455529936513,1.748244299750242,0.02364157889928856,0.6846790434369014,0.7020213772844142,0.017342333847512714,1.2117317838550978
M_g01.txt,model_eval_1,10,0.05866668640594208,0.6374689813252563,0.6345624563778802,0.018631044794863136,2.9226590376413943,2.6591693340185323,0.6241411347658021,0.6507968278847105,0.026655693118908363,0.45803607165269483
V_k09.txt,model_eval_1,10,0.08466321841001956,0.7720661514848589,0.7813032697926113,0.02615322524363436,3.387433213246787,0.0,0.7533572611934187,0.7907750417762991,0.03741778058288037,1.1822705298807106
R_j02.txt,model_eval_1,10,0.07935725011168915,0.6090355643540678,0.620323450530263,0.028618775007404913,4.699031827108072,3.8855783510536868,0.5885629260121,0.6295082026960356,0.04094527668393555,1.8196774870506947
M_j03.txt,model_eval_1,10,0.16175824072237976,0.6469483792486999,0.6538929203766979,0.05531209545735557,8.549692252353955,7.101385150201383,0.6073804897795719,0.6865162687178278,0.07913577893825585,1.062030328145682
E_j04.txt,model_eval_1,10,0.13308406430432107,0.6632146222439971,0.6604673307746634,0.039288350173698354,5.923927014872743,2.8574110471908787,0.6351094296230482,0.691319814864946,0.05621038524189781,0.41596175031267935
G_g01.txt,model_eval_1,10,0.015870323536396835,0.7399981136946574,0.7452416289916819,0.007634804202862142,1.031732927634524,0.13034067782887832,0.7345365037824061,0.7454597236069087,0.010923219824502617,0.7035993553015835
M_j02.txt,model_eval_1,10,0.0540425697146078,0.42650630939985934,0.4299049911014107,0.01669216047801172,3.913696025153626,1.764085797105877,0.4145654571263431,0.4384471616733756,0.023881704547032534,0.7905657696236582
