description,metric,n,range,mean,median,SD,CV_pct,MedianCV_pct,CI_95_lower,CI_95_upper,CI_width,mean_median_diff_pct
logistics_signavio_2.json,model_eval_1,10,0.08241398700474856,0.9190534618199496,0.9072715395703623,0.028157503528448792,3.0637503364265752,0.31973658150879863,0.8989107972159804,0.9391961264239188,0.04028532920793837,1.29861036478303
manufacturing_bpmai_1.json,model_eval_1,10,0.1896243080909198,0.887155581028553,0.8752038447382577,0.07054618067693316,7.951951403511787,5.6802612692947,0.8366898834914546,0.9376212785656514,0.1009313950741968,1.3655945825820224
logistics_bpmai_1.json,model_eval_1,10,0.0972098185749487,0.8622062918350941,0.8422577586083716,0.036234793229728966,4.202566551980028,0.9867294423265364,0.8362854822617884,0.8881271014083998,0.05184161914661134,2.3684594202709004
tourism_corradini_2.json,model_eval_1,10,0.14808734970155102,0.854686174176952,0.8650598737141052,0.04678924602636288,5.474435815159887,1.8573794973268036,0.8212151639068329,0.8881571844470711,0.06694202054023823,1.199188617154792
healthcare_klessascheck_1.json,model_eval_1,10,0.06817427908172946,0.8176097901898857,0.8040800615858353,0.02422425777227623,2.962814054201855,0.0,0.8002808001004743,0.834938780279297,0.03465798017882271,1.682634509972367
manufacturing_lodhi_5.json,model_eval_1,10,0.07465716246754339,0.9279368482771714,0.9311452500306989,0.02176763565838714,2.3458100299391527,1.2366786677792574,0.9123652197822908,0.943508476772052,0.03114325698976117,0.3445651205783166
gdpr_4_right_of_portability.json,model_eval_1,10,0.09896872387324795,0.9012982341084887,0.8898645069796844,0.03317005006116548,3.6802524187762717,0.5215053764921245,0.8775698097258413,0.9250266584911362,0.04745684876529488,1.2848840513497788
logistics_cimino_3.json,model_eval_1,10,0.05501425402470095,0.9499937988975645,0.9528485361511962,0.013854521488187187,1.4583802025092045,0.1421764079941196,0.9400828712720708,0.9599047265230582,0.019821855250987452,0.299600318972284
tourism_bpmai_1.json,model_eval_1,10,0.06576607053050099,0.7733850505766254,0.7726186660203253,0.023465758950645926,3.034162469671501,2.6022765613447296,0.756598657857438,0.7901714432958129,0.03357278543837494,0.09919311945280135
gdpr_1_data_breach.json,model_eval_1,10,0.15552917550758616,0.8832734017068136,0.9017314300456272,0.05595434183206853,6.334883595944797,4.059675353990344,0.8432460768582001,0.923300726555427,0.08005464969722698,2.046954084530428
healthcare_bpmai_2.json,model_eval_1,10,0.11168614124989562,0.8245193614086037,0.8255958092642949,0.03577383127653989,4.3387496947826785,3.1664693782811337,0.7989283041519015,0.8501104186653059,0.051182114513404375,0.13038436528044023
gdpr_7_right_to_be_forgotten.json,model_eval_1,10,0.1682322272498742,0.7652783896637605,0.7882908154647286,0.053231545762764655,6.955840708654133,3.1972429561241404,0.7271988357868733,0.8033579435406477,0.07615910775377444,2.919281228387945
tourism_fouad_3.json,model_eval_1,10,0.08287833867475958,0.8038913979450729,0.8075206278818364,0.020527872594495112,2.553562912474119,0.0,0.7892066425197148,0.818576153370431,0.029369510850716152,0.4494287590254069
manufacturing_aris_3.json,model_eval_1,10,0.09125606409492482,0.86616282803002,0.8752884344395124,0.028857701284227447,3.3316716384447846,0.0,0.8455192721259094,0.8868063839341306,0.0412871118082212,1.042582770482509
healthcare_bpmai_3.json,model_eval_1,10,0.07336375870389511,0.792594334380793,0.8021438212888947,0.024923265243512766,3.144517209170292,1.9253309994700651,0.7747653044695074,0.8104233642920785,0.035658059822571087,1.1904956012448642
healthcare_redeker_5.json,model_eval_1,9,0.03750197589668236,0.8483485737423724,0.8484441905037855,0.0108268379710331,1.2762251633514279,0.0,0.8400263293649097,0.856670818119835,0.016644488754925302,0.011269658332664745
healthcare_pufahl_4.json,model_eval_1,10,0.06580272682549704,0.9584197273174502,0.9624999999999999,0.021294090039241587,2.221791709029431,1.2987012987013058,0.9431868529515176,0.9736526016833827,0.03046574873186514,0.4239244345506219
logistics_klessascheck_5.json,model_eval_1,10,0.10053795142382627,0.9151988543599685,0.9268985354857622,0.03290887400486304,3.5958167832145502,1.7934192155625295,0.8916572640728713,0.9387404446470657,0.04708318057419447,1.2622396818937887
manufacturing_bpmai_2.json,model_eval_1,10,0.06529976565002615,0.9219102912531077,0.915249356103203,0.02931536266121953,3.1798498117829435,2.427293531730249,0.9009393441223698,0.9428812383838457,0.04194189426147599,0.7277727217710985
manufacturing_tomaskova_4.json,model_eval_1,10,0.02316272647999218,0.9148941882246552,0.921843006168653,0.011188659863016833,1.222945779634729,0.0,0.9068903031230893,0.9228980733262211,0.01600777020313182,0.7537962426897797
tourism_web_5.json,model_eval_1,10,0.2416219971302349,0.8356505093444389,0.8260101937574476,0.06886201216045425,8.240527755374186,5.569327406710584,0.786389593386422,0.8849114253024557,0.0985218319160337,1.16709402133869
tourism_milanovic_4.json,model_eval_1,10,0.14908807792336864,0.9075375619129658,0.9552457468484435,0.0647194152941827,7.131320841174108,0.0,0.8612400812318887,0.9538350425940428,0.09259496136215417,4.994336283922448
logistics_ferreira_4.json,model_eval_1,10,0.13875594225482857,0.9269925032513067,0.9363300009919713,0.04079351218972393,4.400630215092996,2.171220022237016,0.8978105825875892,0.9561744239150242,0.058363841327434995,0.9972443188589746
gdpr_5_right_to_withdraw.json,model_eval_1,10,0.11695539764071672,0.8027372691938487,0.7959374197884405,0.03773780486743938,4.701140250450521,2.361475588413893,0.7757412698657525,0.8297332685219448,0.05399199865619231,0.8543196030682445
logistics_signavio_2.json,model_eval_2,10,0.044283174717957285,0.9602874015917493,0.9581939799331103,0.012972660688905872,1.3509143895257505,0.37812681791739555,0.9510073191791263,0.9695674840043723,0.01856016482524603,0.21847576821398462
manufacturing_bpmai_1.json,model_eval_2,10,0.20357142857142851,0.8808145363408523,0.875,0.07544751684484145,8.565653010027667,6.118868600071607,0.8268426341275569,0.9347864385541477,0.1079438044265908,0.6645184389545454
logistics_bpmai_1.json,model_eval_2,10,0.10071195144724565,0.8560133938632923,0.85,0.030610895655993595,3.5759832586080122,1.844070961718027,0.83411567825783,0.8779111094687547,0.04379543121092477,0.7074581015638071
tourism_corradini_2.json,model_eval_2,10,0.17242242242242245,0.7955841367683473,0.8116422813791235,0.05686674508530608,7.147797757292909,3.0726288065774825,0.7549041179515003,0.8362641555851943,0.08136003763369404,1.9784756140957365
healthcare_klessascheck_1.json,model_eval_2,10,0.05291889483065948,0.7906469102792631,0.7771464646464646,0.022378740814183437,2.8304342334404464,0.0,0.7746381234909094,0.8066556970676169,0.032017573576707425,1.737181631385283
manufacturing_lodhi_5.json,model_eval_2,10,0.04859307359307352,0.9333218761159937,0.9348739495798319,0.012515862693635313,1.3410017501914673,0.4244694132334566,0.924368567303921,0.9422751849280664,0.01790661762414536,0.16601954354764017
gdpr_4_right_of_portability.json,model_eval_2,10,0.10342844290212716,0.9254813315339631,0.9186507936507936,0.03172128502598427,3.4275445592626927,0.3887688984881196,0.9027892912243614,0.9481733718435648,0.045384080619203404,0.7435401928979274
